rowid	covariateId	covariateName	analysisId	conceptId	prev.out	prev.noout	value	value	direction
3537	1361711504	Drug era record observed during anytime on or prior to cohort index:  1361711-Nitroglycerin	504	1361711	0.051440329	0.010404701	NA	0.1	0
3538	1363053504	Drug era record observed during anytime on or prior to cohort index:  1363053-Doxazosin	504	1363053	0.008230453	0.002442728	NA	0.1	0
3539	1363749504	Drug era record observed during anytime on or prior to cohort index:  1363749-Fosinopril	504	1363749	0.002057613	0.002033406	NA	0.1	0
3540	1367500504	Drug era record observed during anytime on or prior to cohort index:  1367500-Losartan	504	1367500	0.057613169	0.018274246	NA	0.1	0
3541	1367571504	Drug era record observed during anytime on or prior to cohort index:  1367571-Heparin	504	1367571	0.030864198	0.007816729	NA	0.1	0
3542	1370109504	Drug era record observed during anytime on or prior to cohort index:  1370109-Sotalol	504	1370109	0.002057613	0.000646993	NA	0.1	0
3543	1373928504	Drug era record observed during anytime on or prior to cohort index:  1373928-Hydralazine	504	1373928	0.004115226	0.002059814	NA	0.1	0
3544	1378382504	Drug era record observed during anytime on or prior to cohort index:  1378382-Paclitaxel	504	1378382	0.010288066	0.000633789	NA	0.1	0
3545	1381504504	Drug era record observed during anytime on or prior to cohort index:  1381504-Alprostadil	504	1381504	0	0.000343302	NA	0.1	0
3546	1381661504	Drug era record observed during anytime on or prior to cohort index:  1381661-Iron-Dextran Complex	504	1381661	0.002057613	0.001069519	NA	0.1	0
3547	1383815504	Drug era record observed during anytime on or prior to cohort index:  1383815-Isosorbide	504	1383815	0.008230453	0.002363504	NA	0.1	0
3548	1383925504	Drug era record observed during anytime on or prior to cohort index:  1383925-Isosorbide Dinitrate	504	1383925	0.002057613	0.000554565	NA	0.1	0
3549	1386957504	Drug era record observed during anytime on or prior to cohort index:  1386957-Labetalol	504	1386957	0.00617284	0.003485839	NA	0.1	0
3550	1387104504	Drug era record observed during anytime on or prior to cohort index:  1387104-trastuzumab	504	1387104	0	0.000448934	NA	0.1	0
3551	1388796504	Drug era record observed during anytime on or prior to cohort index:  1388796-Leucovorin	504	1388796	0.012345679	0.000475342	NA	0.1	0
3552	1395058504	Drug era record observed during anytime on or prior to cohort index:  1395058-Chlorthalidone	504	1395058	0.012345679	0.005096719	NA	0.1	0
3553	1395773504	"Drug era record observed during anytime on or prior to cohort index:  1395773-ferric oxide, saccharated"	504	1395773	0.004115226	0.000594177	NA	0.1	0
3554	1397141504	Drug era record observed during anytime on or prior to cohort index:  1397141-bevacizumab	504	1397141	0.008230453	0.000475342	NA	0.1	0
3555	1397599504	Drug era record observed during anytime on or prior to cohort index:  1397599-Cisplatin	504	1397599	0.016460905	0.000382914	NA	0.1	0
3556	1398937504	Drug era record observed during anytime on or prior to cohort index:  1398937-Clonidine	504	1398937	0.032921811	0.011513831	NA	0.1	0
3557	1400498504	Drug era record observed during anytime on or prior to cohort index:  1400498-Iron Carbonyl	504	1400498	0	0.000448934	NA	0.1	0
3558	1436650504	Drug era record observed during anytime on or prior to cohort index:  1436650-mercaptopurine	504	1436650	0	0.000752624	NA	0.1	0
3559	1436678504	Drug era record observed during anytime on or prior to cohort index:  1436678-Tamoxifen	504	1436678	0.00617284	0.002720011	NA	0.1	0
3560	1500211504	Drug era record observed during anytime on or prior to cohort index:  1500211-Medroxyprogesterone	504	1500211	0.030864198	0.044840562	NA	0.1	0
3561	1501309504	Drug era record observed during anytime on or prior to cohort index:  1501309-thyroid (USP)	504	1501309	0.012345679	0.003644286	NA	0.1	0
3562	1501617504	Drug era record observed during anytime on or prior to cohort index:  1501617-Colestipol	504	1501617	0.004115226	0.001214762	NA	0.1	0
3563	1501700504	Drug era record observed during anytime on or prior to cohort index:  1501700-levothyroxine	504	1501700	0.098765432	0.061490724	NA	0.1	0
3564	1502826504	Drug era record observed during anytime on or prior to cohort index:  1502826-nateglinide	504	1502826	0.004115226	0.000752624	NA	0.1	0
3565	1502905504	Drug era record observed during anytime on or prior to cohort index:  1502905-Insulin Glargine	504	1502905	0.016460905	0.00775071	NA	0.1	0
3566	1503297504	Drug era record observed during anytime on or prior to cohort index:  1503297-Metformin	504	1503297	0.080246914	0.050874761	NA	0.1	0
3567	1504620504	Drug era record observed during anytime on or prior to cohort index:  1504620-Methimazole	504	1504620	0.004115226	0.002455932	NA	0.1	0
3568	1505346504	Drug era record observed during anytime on or prior to cohort index:  1505346-Triiodothyronine	504	1505346	0.008230453	0.00241632	NA	0.1	0
3569	1506270504	Drug era record observed during anytime on or prior to cohort index:  1506270-Methylprednisolone	504	1506270	0.351851852	0.267366475	-0.047591076	0.147591076	-1
3570	1506602504	Drug era record observed during anytime on or prior to cohort index:  1506602-Methyltestosterone	504	1506602	0.016460905	0.004885456	NA	0.1	0
3571	1508439504	Drug era record observed during anytime on or prior to cohort index:  1508439-Mifepristone	504	1508439	0	0.000580973	NA	0.1	0
3572	1510813504	Drug era record observed during anytime on or prior to cohort index:  1510813-rosuvastatin	504	1510813	0.0781893	0.040007922	NA	0.1	0
3573	1512480504	Drug era record observed during anytime on or prior to cohort index:  1512480-Ibandronate	504	1512480	0.012345679	0.006205849	NA	0.1	0
3574	1512674504	Drug era record observed during anytime on or prior to cohort index:  1512674-drospirenone	504	1512674	0.00617284	0.028929821	NA	0.1	0
3575	1513103504	Drug era record observed during anytime on or prior to cohort index:  1513103-Raloxifene	504	1513103	0.00617284	0.003908365	NA	0.1	0
3576	1513876504	"Drug era record observed during anytime on or prior to cohort index:  1513876-Insulin, Protamine Lispro, Human"	504	1513876	0	0.000858256	NA	0.1	0
3577	1515774504	Drug era record observed during anytime on or prior to cohort index:  1515774-norgestimate	504	1515774	0.008230453	0.02949759	NA	0.1	0
3578	1516766504	Drug era record observed during anytime on or prior to cohort index:  1516766-repaglinide	504	1516766	0	0.000726216	NA	0.1	0
3579	1516800504	Drug era record observed during anytime on or prior to cohort index:  1516800-Risedronate	504	1516800	0.018518519	0.007262164	NA	0.1	0
3580	1516976504	Drug era record observed during anytime on or prior to cohort index:  1516976-insulin detemir	504	1516976	0.00617284	0.002323893	NA	0.1	0
3581	1517824504	Drug era record observed during anytime on or prior to cohort index:  1517824-Niacin	504	1517824	0.016460905	0.008608965	NA	0.1	0
3582	1518148504	Drug era record observed during anytime on or prior to cohort index:  1518148-colesevelam	504	1518148	0.00617284	0.004621377	NA	0.1	0
3583	1518198504	Drug era record observed during anytime on or prior to cohort index:  1518198-norelgestromin	504	1518198	0	0.000211263	NA	0.1	0
3584	1518254504	Drug era record observed during anytime on or prior to cohort index:  1518254-Dexamethasone	504	1518254	0.277777778	0.201399617	-0.009227094	0.109227094	-1
3585	1519936504	Drug era record observed during anytime on or prior to cohort index:  1519936-Etonogestrel	504	1519936	0.002057613	0.011883541	NA	0.1	0
3586	1521369504	Drug era record observed during anytime on or prior to cohort index:  1521369-Norethindrone	504	1521369	0.016460905	0.057793622	NA	0.1	0
3587	1521592504	Drug era record observed during anytime on or prior to cohort index:  1521592-Norgestrel	504	1521592	0.004115226	0.008094012	NA	0.1	0
3588	1524674504	Drug era record observed during anytime on or prior to cohort index:  1524674-zoledronic acid	504	1524674	0.004115226	0.000845052	NA	0.1	0
3589	1525215504	Drug era record observed during anytime on or prior to cohort index:  1525215-pioglitazone	504	1525215	0.024691358	0.013124711	NA	0.1	0
3590	1525278504	Drug era record observed during anytime on or prior to cohort index:  1525278-estropipate	504	1525278	0.004115226	0.00087146	NA	0.1	0
3591	1526475504	Drug era record observed during anytime on or prior to cohort index:  1526475-ezetimibe	504	1526475	0.059670782	0.035650624	NA	0.1	0
3592	1531601504	"Drug era record observed during anytime on or prior to cohort index:  1531601-Insulin, Aspart Protamine, Human"	504	1531601	0.00617284	0.001346801	NA	0.1	0
3593	1536743504	Drug era record observed during anytime on or prior to cohort index:  1536743-ganirelix	504	1536743	0	0.000911071	NA	0.1	0
3594	1537655504	Drug era record observed during anytime on or prior to cohort index:  1537655-salmon calcitonin	504	1537655	0.00617284	0.000858256	NA	0.1	0
3595	1539403504	Drug era record observed during anytime on or prior to cohort index:  1539403-Simvastatin	504	1539403	0.216049383	0.104760018	0.005184077	0.105184077	1
3596	1542948504	Drug era record observed during anytime on or prior to cohort index:  1542948-Follitropin Alfa	504	1542948	0	0.001399617	NA	0.1	0
3597	1544838504	"Drug era record observed during anytime on or prior to cohort index:  1544838-Insulin, Glulisine, Human"	504	1544838	0.004115226	0.000382914	NA	0.1	0
3598	1545958504	Drug era record observed during anytime on or prior to cohort index:  1545958-atorvastatin	504	1545958	0.156378601	0.067973856	NA	0.1	0
3599	1547504504	Drug era record observed during anytime on or prior to cohort index:  1547504-rosiglitazone	504	1547504	0.00617284	0.003089721	NA	0.1	0
3600	1548195504	Drug era record observed during anytime on or prior to cohort index:  1548195-Estradiol	504	1548195	0.072016461	0.046689113	NA	0.1	0
3601	1549080504	"Drug era record observed during anytime on or prior to cohort index:  1549080-Estrogens, Conjugated (USP)"	504	1549080	0.063786008	0.027398165	NA	0.1	0
3602	1549686504	Drug era record observed during anytime on or prior to cohort index:  1549686-fluvastatin	504	1549686	0.004115226	0.002653991	NA	0.1	0
3603	1549786504	Drug era record observed during anytime on or prior to cohort index:  1549786-Ethinyl Estradiol	504	1549786	0.028806584	0.120248234	-0.033306783	0.133306783	-1
3604	1550023504	Drug era record observed during anytime on or prior to cohort index:  1550023-Insulin Lispro	504	1550023	0.00617284	0.004502542	NA	0.1	0
3605	1550557504	Drug era record observed during anytime on or prior to cohort index:  1550557-prednisolone	504	1550557	0.020576132	0.020439691	NA	0.1	0
3606	1551099504	Drug era record observed during anytime on or prior to cohort index:  1551099-Prednisone	504	1551099	0.318930041	0.180946722	0.099481061	0.199481061	1
3607	1551673504	"Drug era record observed during anytime on or prior to cohort index:  1551673-Estrogens, Esterified (USP)"	504	1551673	0.016460905	0.005413613	NA	0.1	0
3608	1551803504	Drug era record observed during anytime on or prior to cohort index:  1551803-Fenofibrate	504	1551803	0.061728395	0.027371757	NA	0.1	0
3609	1551860504	Drug era record observed during anytime on or prior to cohort index:  1551860-Pravastatin	504	1551860	0.061728395	0.018498713	NA	0.1	0
3610	1552310504	Drug era record observed during anytime on or prior to cohort index:  1552310-Progesterone	504	1552310	0.004115226	0.010642371	NA	0.1	0
3611	1554072504	Drug era record observed during anytime on or prior to cohort index:  1554072-Propylthiouracil	504	1554072	0	0.000713012	NA	0.1	0
3612	1555120504	Drug era record observed during anytime on or prior to cohort index:  1555120-Fludrocortisone	504	1555120	0.002057613	0.000620585	NA	0.1	0
3613	1557272504	Drug era record observed during anytime on or prior to cohort index:  1557272-Alendronate	504	1557272	0.034979424	0.013230343	NA	0.1	0
3614	1558242504	Drug era record observed during anytime on or prior to cohort index:  1558242-Gemfibrozil	504	1558242	0.018518519	0.00922955	NA	0.1	0
3615	1558471504	Drug era record observed during anytime on or prior to cohort index:  1558471-cabergoline	504	1558471	0	0.000779032	NA	0.1	0
3616	1559684504	Drug era record observed during anytime on or prior to cohort index:  1559684-Glyburide	504	1559684	0.008230453	0.008160032	NA	0.1	0
3617	1560171504	Drug era record observed during anytime on or prior to cohort index:  1560171-Glipizide	504	1560171	0.014403292	0.008027992	NA	0.1	0
3618	1560278504	Drug era record observed during anytime on or prior to cohort index:  1560278-Glucagon	504	1560278	0.004115226	0.001412821	NA	0.1	0
3619	1560305504	Drug era record observed during anytime on or prior to cohort index:  1560305-Omega-3 Acid Ethyl Esters (USP)	504	1560305	0.014403292	0.01221364	NA	0.1	0
3620	1560524504	Drug era record observed during anytime on or prior to cohort index:  1560524-Glucose	504	1560524	0.014403292	0.002403116	NA	0.1	0
3621	1563600504	Drug era record observed during anytime on or prior to cohort index:  1563600-Chorionic Gonadotropin	504	1563600	0	0.003433023	NA	0.1	0
3622	1567198504	"Drug era record observed during anytime on or prior to cohort index:  1567198-Insulin, Aspart, Human"	504	1567198	0.012345679	0.005453225	NA	0.1	0
3623	1580747504	Drug era record observed during anytime on or prior to cohort index:  1580747-sitagliptin	504	1580747	0.008230453	0.007724302	NA	0.1	0
3624	1583722504	Drug era record observed during anytime on or prior to cohort index:  1583722-exenatide	504	1583722	0.008230453	0.005506041	NA	0.1	0
3625	1586808504	"Drug era record observed during anytime on or prior to cohort index:  1586808-synthetic conjugated estrogens, B"	504	1586808	0	0.001267578	NA	0.1	0
3626	1588000504	Drug era record observed during anytime on or prior to cohort index:  1588000-Desogestrel	504	1588000	0.004115226	0.015237341	NA	0.1	0
3627	1588712504	Drug era record observed during anytime on or prior to cohort index:  1588712-Follicle Stimulating Hormone	504	1588712	0	0.001135538	NA	0.1	0
3628	1589505504	Drug era record observed during anytime on or prior to cohort index:  1589505-Levonorgestrel	504	1589505	0.00617284	0.039875883	NA	0.1	0
3629	1589795504	Drug era record observed during anytime on or prior to cohort index:  1589795-Luteinizing Hormone	504	1589795	0	0.001135538	NA	0.1	0
